stats_id,goals,assists,points,plus_minus,pims,sog,toi,player_id,game_id,team_id,is_home,opponent_team_id
457,0,0,0,1,2,2,00:27:09,237,12,12,1,7
458,0,0,0,-2,0,2,00:06:43,238,12,12,1,7
459,0,0,0,0,0,0,00:21:00,239,12,12,1,7
460,0,0,0,0,0,0,00:12:07,240,12,12,1,7
461,0,0,0,-2,2,5,00:06:08,121,12,7,0,12
462,0,1,1,1,0,8,00:29:53,122,12,7,0,12
463,0,0,0,-1,10,2,00:24:04,123,12,7,0,12
464,0,0,0,-2,0,1,00:16:07,124,12,7,0,12
465,0,0,0,3,0,2,00:27:32,125,12,7,0,12
466,0,0,0,1,5,3,00:29:31,126,12,7,0,12
467,0,2,2,2,0,3,00:29:06,127,12,7,0,12
468,0,0,0,-1,0,2,00:04:14,128,12,7,0,12
469,0,0,0,0,2,8,00:17:50,129,12,7,0,12
470,1,0,1,1,0,3,00:22:32,130,12,7,0,12
471,0,0,0,0,0,5,00:18:41,131,12,7,0,12
472,0,0,0,1,2,5,00:27:22,132,12,7,0,12
473,0,0,0,-1,0,4,00:16:53,133,12,7,0,12
474,1,0,1,1,0,4,00:20:25,134,12,7,0,12
475,0,0,0,3,0,6,00:08:24,135,12,7,0,12
476,1,0,1,-2,0,4,00:14:21,136,12,7,0,12
477,0,0,0,2,0,5,00:11:40,137,12,7,0,12
478,0,0,0,3,2,0,00:19:23,138,12,7,0,12
479,0,0,0,2,4,0,00:16:10,139,12,7,0,12
480,0,0,0,1,0,0,00:10:43,140,12,7,0,12
481,0,0,0,0,0,3,00:03:32,1021,13,52,1,44
482,0,0,0,3,0,2,00:12:18,1022,13,52,1,44
483,1,1,2,-3,0,7,00:14:05,1023,13,52,1,44
484,0,0,0,-3,0,5,00:02:23,1024,13,52,1,44
485,1,1,2,-1,0,5,00:13:46,1025,13,52,1,44
486,1,0,1,-1,0,7,00:26:40,1026,13,52,1,44
487,0,2,2,-2,0,5,00:27:47,1027,13,52,1,44
488,0,1,1,0,0,4,00:21:37,1028,13,52,1,44
489,0,1,1,-2,0,3,00:15:14,1029,13,52,1,44
490,1,0,1,-1,0,1,00:19:06,1030,13,52,1,44
491,0,0,0,-3,2,3,00:09:42,1031,13,52,1,44
492,0,0,0,0,0,3,00:17:47,1032,13,52,1,44
493,0,0,0,3,0,7,00:10:23,1033,13,52,1,44
494,0,0,0,1,0,2,00:19:40,1034,13,52,1,44
495,0,0,0,2,0,2,00:05:19,1035,13,52,1,44
496,0,0,0,2,0,4,00:10:10,1036,13,52,1,44
497,0,0,0,-1,0,4,00:17:59,1037,13,52,1,44
498,0,1,1,1,0,0,00:16:31,1038,13,52,1,44
499,0,0,0,2,0,0,00:11:54,1039,13,52,1,44
500,0,0,0,3,0,0,00:20:47,1040,13,52,1,44
501,1,0,1,1,4,4,00:06:56,861,13,44,0,52
502,0,0,0,-3,0,3,00:21:43,862,13,44,0,52
503,0,0,0,0,10,1,00:19:14,863,13,44,0,52
504,1,0,1,0,0,2,00:10:39,864,13,44,0,52
505,0,0,0,3,0,3,00:28:30,865,13,44,0,52
506,0,0,0,2,0,0,00:28:03,866,13,44,0,52
507,0,1,1,-2,2,8,00:28:54,867,13,44,0,52
508,0,0,0,-3,0,5,00:26:34,868,13,44,0,52
509,0,0,0,2,2,7,00:14:29,869,13,44,0,52
510,0,0,0,-3,0,4,00:12:29,870,13,44,0,52
511,0,0,0,-3,0,0,00:28:24,871,13,44,0,52
512,1,1,2,-1,0,5,00:09:33,872,13,44,0,52
513,0,0,0,1,0,5,00:08:22,873,13,44,0,52
514,0,0,0,3,2,1,00:18:31,874,13,44,0,52
515,0,0,0,2,0,1,00:19:43,875,13,44,0,52
516,0,0,0,0,5,4,00:26:12,876,13,44,0,52
517,1,0,1,2,2,6,00:09:19,877,13,44,0,52
518,1,0,1,2,0,2,00:10:43,878,13,44,0,52
519,0,0,0,-1,0,0,00:16:22,879,13,44,0,52
520,0,0,0,0,0,0,00:14:39,880,13,44,0,52
521,0,0,0,0,2,0,00:13:28,641,14,33,1,38
522,0,1,1,3,0,0,00:18:56,642,14,33,1,38
523,0,0,0,3,0,7,00:11:25,643,14,33,1,38
524,0,0,0,-3,0,8,00:17:12,644,14,33,1,38
525,0,0,0,2,4,3,00:10:57,645,14,33,1,38
526,0,0,0,1,0,1,00:09:38,646,14,33,1,38
527,0,0,0,-1,2,3,00:28:01,647,14,33,1,38
528,0,0,0,-2,0,3,00:03:59,648,14,33,1,38
529,0,0,0,-1,0,0,00:14:07,649,14,33,1,38
530,0,0,0,-3,0,7,00:24:07,650,14,33,1,38
531,0,0,0,-2,4,5,00:08:27,651,14,33,1,38
532,0,0,0,2,0,1,00:30:20,652,14,33,1,38
533,0,0,0,3,0,6,00:16:27,653,14,33,1,38
534,0,0,0,-2,0,7,00:13:08,654,14,33,1,38
535,0,0,0,-2,2,4,00:06:38,655,14,33,1,38
536,1,1,2,-1,0,8,00:23:33,656,14,33,1,38
537,0,0,0,-3,2,0,00:13:55,657,14,33,1,38
538,0,0,0,-1,0,3,00:26:55,658,14,33,1,38
539,0,0,0,1,10,0,00:28:32,659,14,33,1,38
540,0,0,0,0,0,0,00:12:02,660,14,33,1,38
541,0,0,0,1,0,4,00:25:49,741,14,38,0,33
542,0,0,0,-1,0,2,00:09:45,742,14,38,0,33
543,1,0,1,-2,0,0,00:18:09,743,14,38,0,33
544,0,2,2,-3,0,6,00:11:29,744,14,38,0,33
545,0,1,1,-1,0,6,00:22:33,745,14,38,0,33
546,1,0,1,2,4,4,00:21:51,746,14,38,0,33
547,0,0,0,-2,0,5,00:20:55,747,14,38,0,33
548,0,0,0,3,2,7,00:14:21,748,14,38,0,33
549,0,1,1,-3,0,3,00:21:55,749,14,38,0,33
550,0,0,0,2,5,3,00:12:13,750,14,38,0,33
551,2,0,2,-3,0,1,00:09:15,751,14,38,0,33
552,0,0,0,3,0,1,00:07:51,752,14,38,0,33
553,1,0,1,-1,2,4,00:19:51,753,14,38,0,33
554,0,0,0,-1,2,7,00:11:53,754,14,38,0,33
555,1,2,3,-2,0,6,00:26:13,755,14,38,0,33
556,0,2,2,-2,0,4,00:17:36,756,14,38,0,33
557,0,1,1,0,0,3,00:16:51,757,14,38,0,33
558,1,0,1,1,0,0,00:14:01,758,14,38,0,33
559,0,0,0,2,0,0,00:28:35,759,14,38,0,33
560,0,0,0,2,0,0,00:09:35,760,14,38,0,33
561,0,0,0,-2,0,1,00:06:28,781,15,40,1,35
562,0,0,0,0,0,1,00:09:36,782,15,40,1,35
563,0,0,0,2,4,1,00:16:05,783,15,40,1,35
564,0,0,0,-3,0,7,00:11:28,784,15,40,1,35
565,1,0,1,-2,0,0,00:10:02,785,15,40,1,35
566,0,1,1,1,0,5,00:16:51,786,15,40,1,35
567,0,0,0,3,0,6,00:22:08,787,15,40,1,35
568,0,0,0,-1,0,0,00:22:11,788,15,40,1,35
569,0,0,0,-1,0,4,00:21:15,789,15,40,1,35
570,0,0,0,0,0,6,00:19:49,790,15,40,1,35
571,0,0,0,-3,0,4,00:02:45,791,15,40,1,35
572,0,0,0,1,0,3,00:29:55,792,15,40,1,35
573,0,0,0,1,4,3,00:12:06,793,15,40,1,35
574,0,0,0,0,0,3,00:14:33,794,15,40,1,35
575,0,0,0,-1,0,4,00:26:37,795,15,40,1,35
576,0,0,0,2,0,2,00:24:37,796,15,40,1,35
577,0,0,0,-3,0,6,00:10:17,797,15,40,1,35
578,0,0,0,2,0,7,00:14:19,798,15,40,1,35
579,0,0,0,2,2,0,00:11:49,799,15,40,1,35
580,0,0,0,-1,0,0,00:25:50,800,15,40,1,35
581,0,0,0,-2,0,1,00:02:40,681,15,35,0,40
582,0,1,1,1,0,7,00:02:05,682,15,35,0,40
583,0,0,0,3,0,2,00:15:53,683,15,35,0,40
584,1,0,1,-3,0,0,00:10:34,684,15,35,0,40
585,1,0,1,-1,0,2,00:23:13,685,15,35,0,40
586,0,0,0,-2,0,6,00:22:08,686,15,35,0,40
587,0,0,0,1,0,2,00:24:38,687,15,35,0,40
588,1,1,2,2,0,0,00:13:16,688,15,35,0,40
589,0,1,1,0,0,4,00:04:29,689,15,35,0,40
590,0,0,0,-1,2,6,00:04:20,690,15,35,0,40
591,0,0,0,2,4,4,00:09:28,691,15,35,0,40
592,1,0,1,2,0,6,00:29:39,692,15,35,0,40
593,0,2,2,-2,0,5,00:22:53,693,15,35,0,40
594,0,1,1,-2,4,4,00:30:55,694,15,35,0,40
595,0,0,0,-2,0,5,00:04:15,695,15,35,0,40
596,0,0,0,2,0,8,00:10:35,696,15,35,0,40
597,0,0,0,3,0,7,00:27:01,697,15,35,0,40
598,0,1,1,-3,0,6,00:19:28,698,15,35,0,40
599,0,0,0,0,0,0,00:26:50,699,15,35,0,40
600,0,0,0,0,2,0,00:02:43,700,15,35,0,40
601,0,1,1,-1,0,2,00:11:22,541,16,28,1,46
602,0,0,0,-2,2,5,00:05:15,542,16,28,1,46
603,0,0,0,2,0,4,00:18:38,543,16,28,1,46
604,1,1,2,-1,2,3,00:13:43,544,16,28,1,46
605,0,0,0,0,4,3,00:28:07,545,16,28,1,46
606,1,0,1,0,0,0,00:05:18,546,16,28,1,46
607,0,0,0,1,0,5,00:29:22,547,16,28,1,46
608,0,0,0,1,0,6,00:22:27,548,16,28,1,46
609,0,0,0,-3,0,7,00:17:18,549,16,28,1,46
610,0,2,2,1,4,3,00:13:01,550,16,28,1,46
611,1,0,1,1,0,2,00:17:49,551,16,28,1,46
612,0,0,0,0,0,5,00:07:23,552,16,28,1,46
613,0,1,1,2,0,2,00:28:45,553,16,28,1,46
614,0,0,0,-3,0,4,00:15:09,554,16,28,1,46
615,0,0,0,2,0,6,00:21:27,555,16,28,1,46
616,0,0,0,-2,0,0,00:03:55,556,16,28,1,46
617,0,0,0,3,4,7,00:12:31,557,16,28,1,46
618,0,0,0,-1,5,2,00:07:01,558,16,28,1,46
619,0,0,0,-2,0,0,00:22:42,559,16,28,1,46
620,0,0,0,1,0,0,00:28:48,560,16,28,1,46
621,1,0,1,-1,0,7,00:07:07,901,16,46,0,28
622,1,1,2,0,0,1,00:30:22,902,16,46,0,28
623,2,0,2,3,0,4,00:30:16,903,16,46,0,28
624,1,0,1,0,0,7,00:26:58,904,16,46,0,28
625,0,0,0,-2,0,4,00:28:26,905,16,46,0,28
626,0,0,0,3,2,1,00:14:06,906,16,46,0,28
627,0,1,1,-3,0,7,00:08:23,907,16,46,0,28
628,0,0,0,3,0,4,00:29:24,908,16,46,0,28
629,0,0,0,0,0,0,00:21:25,909,16,46,0,28
630,0,0,0,-1,0,7,00:14:36,910,16,46,0,28
631,0,0,0,-3,0,5,00:15:23,911,16,46,0,28
632,1,0,1,-1,0,7,00:14:24,912,16,46,0,28
633,0,0,0,0,5,1,00:08:55,913,16,46,0,28
634,0,0,0,-2,2,4,00:03:24,914,16,46,0,28
635,0,0,0,0,0,1,00:25:35,915,16,46,0,28
636,0,0,0,3,0,7,00:22:26,916,16,46,0,28
637,0,1,1,3,0,0,00:11:37,917,16,46,0,28
638,0,1,1,3,5,4,00:25:45,918,16,46,0,28
639,0,0,0,3,0,0,00:07:07,919,16,46,0,28
640,0,0,0,-3,0,0,00:22:35,920,16,46,0,28
641,0,0,0,1,0,1,00:09:53,1041,17,53,1,43
642,0,0,0,2,0,4,00:06:32,1042,17,53,1,43
643,0,0,0,3,10,1,00:22:25,1043,17,53,1,43
644,0,0,0,-1,0,3,00:28:15,1044,17,53,1,43
645,0,0,0,0,0,2,00:12:09,1045,17,53,1,43
646,0,0,0,0,5,4,00:18:06,1046,17,53,1,43
647,0,0,0,3,0,4,00:30:41,1047,17,53,1,43
648,0,0,0,0,4,3,00:04:26,1048,17,53,1,43
649,0,0,0,-3,2,4,00:11:00,1049,17,53,1,43
650,0,0,0,2,2,8,00:17:27,1050,17,53,1,43
651,0,0,0,0,0,5,00:12:55,1051,17,53,1,43
652,0,0,0,3,10,3,00:21:52,1052,17,53,1,43
653,0,0,0,1,0,3,00:10:42,1053,17,53,1,43
654,0,0,0,2,0,4,00:20:27,1054,17,53,1,43
655,0,0,0,1,0,3,00:19:05,1055,17,53,1,43
656,0,0,0,-1,5,2,00:21:14,1056,17,53,1,43
657,0,0,0,2,4,4,00:26:39,1057,17,53,1,43
658,0,0,0,-3,5,4,00:05:59,1058,17,53,1,43
659,0,0,0,3,2,0,00:02:39,1059,17,53,1,43
660,0,0,0,1,2,0,00:28:45,1060,17,53,1,43
661,0,0,0,2,0,7,00:29:16,841,17,43,0,53
662,0,0,0,-2,0,1,00:05:35,842,17,43,0,53
663,0,0,0,3,0,5,00:26:23,843,17,43,0,53
664,0,0,0,-2,4,6,00:25:42,844,17,43,0,53
665,0,0,0,-2,5,0,00:18:21,845,17,43,0,53
666,0,0,0,2,10,5,00:15:37,846,17,43,0,53
667,1,0,1,-3,0,2,00:02:28,847,17,43,0,53
668,0,1,1,0,0,3,00:27:47,848,17,43,0,53
669,0,0,0,-2,0,8,00:06:13,849,17,43,0,53
670,0,0,0,1,0,4,00:23:12,850,17,43,0,53
671,0,0,0,2,0,3,00:21:17,851,17,43,0,53
672,0,0,0,-3,0,8,00:30:35,852,17,43,0,53
673,0,0,0,-1,0,1,00:26:28,853,17,43,0,53
674,0,0,0,-3,0,8,00:30:56,854,17,43,0,53
675,0,0,0,-2,0,6,00:21:54,855,17,43,0,53
676,0,0,0,-3,2,6,00:07:42,856,17,43,0,53
677,0,0,0,-2,0,2,00:24:51,857,17,43,0,53
678,0,0,0,-1,0,2,00:16:29,858,17,43,0,53
679,0,0,0,-2,0,0,00:22:28,859,17,43,0,53
680,0,0,0,-1,0,0,00:10:30,860,17,43,0,53
681,0,2,2,-1,0,2,00:27:44,681,18,35,1,34
682,0,0,0,2,0,8,00:18:00,682,18,35,1,34
683,0,0,0,2,0,3,00:04:16,683,18,35,1,34
684,0,0,0,-2,0,2,00:03:05,684,18,35,1,34
685,0,0,0,1,2,8,00:30:19,685,18,35,1,34
686,2,0,2,2,0,3,00:26:34,686,18,35,1,34
687,0,0,0,-1,0,2,00:05:28,687,18,35,1,34
688,0,0,0,-2,0,0,00:30:43,688,18,35,1,34
689,1,0,1,3,4,1,00:19:58,689,18,35,1,34
690,1,0,1,3,0,0,00:11:11,690,18,35,1,34
691,0,0,0,-2,0,0,00:14:28,691,18,35,1,34
692,0,0,0,2,0,5,00:28:11,692,18,35,1,34
693,0,0,0,-1,2,6,00:15:48,693,18,35,1,34
694,0,0,0,2,0,1,00:18:23,694,18,35,1,34
695,0,0,0,0,0,0,00:05:46,695,18,35,1,34
696,0,0,0,1,0,5,00:27:51,696,18,35,1,34
697,1,3,4,2,0,5,00:18:54,697,18,35,1,34
698,1,0,1,-1,0,5,00:04:10,698,18,35,1,34
699,0,0,0,1,0,0,00:20:14,699,18,35,1,34
700,0,0,0,1,0,0,00:06:50,700,18,35,1,34
701,0,0,0,2,0,1,00:30:50,661,18,34,0,35
702,0,0,0,0,0,8,00:11:39,662,18,34,0,35
703,1,0,1,-2,0,4,00:05:20,663,18,34,0,35
704,0,0,0,-1,4,2,00:17:43,664,18,34,0,35
705,0,0,0,-3,4,5,00:23:04,665,18,34,0,35
706,0,1,1,1,0,0,00:12:11,666,18,34,0,35
707,0,0,0,3,0,3,00:10:01,667,18,34,0,35
708,0,0,0,-2,0,0,00:24:32,668,18,34,0,35
709,1,0,1,3,0,2,00:03:31,669,18,34,0,35
710,0,0,0,0,0,2,00:09:37,670,18,34,0,35
711,1,0,1,-2,0,3,00:12:58,671,18,34,0,35
712,0,0,0,3,2,2,00:24:39,672,18,34,0,35
713,1,1,2,-1,0,3,00:05:59,673,18,34,0,35
714,0,1,1,-1,0,1,00:16:22,674,18,34,0,35
715,0,0,0,3,0,8,00:13:33,675,18,34,0,35
716,0,0,0,3,0,8,00:12:36,676,18,34,0,35
717,0,0,0,-3,0,6,00:11:29,677,18,34,0,35
718,1,1,2,2,0,3,00:27:55,678,18,34,0,35
719,0,0,0,-3,5,0,00:07:08,679,18,34,0,35
720,0,0,0,1,0,0,00:08:08,680,18,34,0,35
721,0,1,1,3,4,1,00:17:23,721,19,37,1,21
722,0,0,0,-3,0,2,00:04:44,722,19,37,1,21
723,2,0,2,1,4,2,00:25:42,723,19,37,1,21
724,0,0,0,-1,0,0,00:25:51,724,19,37,1,21
725,0,1,1,-1,0,7,00:22:44,725,19,37,1,21
726,2,0,2,-3,0,7,00:30:26,726,19,37,1,21
727,0,0,0,0,0,2,00:04:33,727,19,37,1,21
728,0,1,1,0,0,2,00:02:14,728,19,37,1,21
729,0,1,1,2,0,6,00:17:41,729,19,37,1,21
730,0,0,0,1,4,8,00:15:54,730,19,37,1,21
731,0,0,0,3,0,7,00:24:29,731,19,37,1,21
732,0,0,0,2,4,7,00:16:05,732,19,37,1,21
733,0,0,0,-3,0,0,00:28:27,733,19,37,1,21
734,0,1,1,3,0,6,00:18:04,734,19,37,1,21
735,0,1,1,3,2,5,00:17:48,735,19,37,1,21
736,0,0,0,-3,0,0,00:13:31,736,19,37,1,21
737,0,0,0,1,0,0,00:21:38,737,19,37,1,21
738,0,0,0,-1,2,0,00:08:11,738,19,37,1,21
739,0,0,0,2,4,0,00:27:02,739,19,37,1,21
740,0,0,0,-3,0,0,00:24:33,740,19,37,1,21
741,0,1,1,3,0,8,00:14:48,401,19,21,0,37
742,1,1,2,3,4,1,00:19:09,402,19,21,0,37
743,1,0,1,0,0,4,00:28:16,403,19,21,0,37
744,0,0,0,-3,0,2,00:06:19,404,19,21,0,37
745,0,0,0,-2,4,7,00:02:14,405,19,21,0,37
746,0,1,1,1,2,3,00:06:07,406,19,21,0,37
747,0,0,0,-2,0,7,00:16:43,407,19,21,0,37
748,0,0,0,-1,0,5,00:04:21,408,19,21,0,37
749,0,1,1,-2,4,4,00:17:17,409,19,21,0,37
750,0,0,0,3,0,6,00:15:00,410,19,21,0,37
751,0,0,0,-3,0,8,00:22:16,411,19,21,0,37
752,0,0,0,-2,0,2,00:30:14,412,19,21,0,37
753,0,0,0,3,0,7,00:19:00,413,19,21,0,37
754,1,0,1,2,0,1,00:08:23,414,19,21,0,37
755,1,0,1,1,5,8,00:27:58,415,19,21,0,37
756,0,0,0,0,0,2,00:14:00,416,19,21,0,37
757,0,0,0,-2,4,1,00:04:43,417,19,21,0,37
758,0,1,1,1,0,4,00:17:31,418,19,21,0,37
759,0,0,0,3,0,0,00:12:13,419,19,21,0,37
760,0,0,0,3,5,0,00:02:00,420,19,21,0,37
761,1,1,2,0,2,3,00:30:18,441,20,23,1,45
762,1,0,1,2,0,0,00:29:13,442,20,23,1,45
763,0,0,0,-3,4,2,00:12:31,443,20,23,1,45
764,0,0,0,1,0,7,00:18:57,444,20,23,1,45
765,0,1,1,-2,0,1,00:16:09,445,20,23,1,45
766,0,0,0,1,0,7,00:12:45,446,20,23,1,45
767,0,2,2,0,0,3,00:29:02,447,20,23,1,45
768,2,0,2,1,0,1,00:21:41,448,20,23,1,45
769,1,0,1,0,0,7,00:19:29,449,20,23,1,45
770,0,0,0,3,0,2,00:27:19,450,20,23,1,45
771,0,0,0,-2,0,1,00:11:07,451,20,23,1,45
772,1,1,2,-1,0,7,00:09:49,452,20,23,1,45
773,0,0,0,3,2,3,00:27:34,453,20,23,1,45
774,0,0,0,1,0,7,00:30:13,454,20,23,1,45
775,0,1,1,0,0,5,00:22:35,455,20,23,1,45
776,0,1,1,-2,0,4,00:19:21,456,20,23,1,45
777,0,0,0,-3,0,5,00:06:55,457,20,23,1,45
778,0,0,0,-3,0,5,00:20:59,458,20,23,1,45
779,0,0,0,-2,2,0,00:25:16,459,20,23,1,45
780,0,0,0,0,0,0,00:13:51,460,20,23,1,45
781,1,0,1,-1,0,3,00:05:02,881,20,45,0,23
782,2,1,3,1,0,7,00:14:18,882,20,45,0,23
783,0,1,1,0,0,5,00:13:38,883,20,45,0,23
784,0,1,1,3,0,3,00:23:08,884,20,45,0,23
785,0,1,1,0,2,7,00:21:56,885,20,45,0,23
786,0,0,0,-2,0,3,00:20:53,886,20,45,0,23
787,0,0,0,0,0,1,00:15:02,887,20,45,0,23
788,0,0,0,-3,5,7,00:13:44,888,20,45,0,23
789,0,1,1,-3,4,4,00:08:44,889,20,45,0,23
790,0,0,0,2,0,5,00:28:09,890,20,45,0,23
791,0,0,0,3,2,7,00:11:07,891,20,45,0,23
792,1,0,1,3,0,6,00:22:30,892,20,45,0,23
793,1,0,1,0,0,5,00:28:00,893,20,45,0,23
794,0,0,0,0,0,0,00:28:14,894,20,45,0,23
795,0,0,0,0,5,4,00:02:02,895,20,45,0,23
796,0,0,0,0,0,1,00:20:57,896,20,45,0,23
797,0,1,1,0,0,1,00:19:30,897,20,45,0,23
798,0,1,1,-3,2,7,00:19:38,898,20,45,0,23
799,0,0,0,-3,0,0,00:03:50,899,20,45,0,23
800,0,0,0,-1,0,0,00:18:17,900,20,45,0,23
801,0,0,0,3,0,6,00:13:51,761,21,39,1,2
802,0,0,0,0,0,0,00:03:32,762,21,39,1,2
803,0,0,0,2,2,7,00:23:30,763,21,39,1,2
804,1,0,1,-1,0,6,00:03:40,764,21,39,1,2
805,0,0,0,2,5,0,00:20:59,765,21,39,1,2
806,0,1,1,1,0,7,00:20:32,766,21,39,1,2
807,0,0,0,-2,0,4,00:11:04,767,21,39,1,2
808,0,1,1,-2,0,5,00:23:14,768,21,39,1,2
809,0,0,0,1,0,1,00:29:10,769,21,39,1,2
810,1,1,2,1,0,4,00:17:58,770,21,39,1,2
811,0,0,0,2,0,2,00:04:55,771,21,39,1,2
812,1,0,1,-3,0,2,00:27:42,772,21,39,1,2
813,0,1,1,0,0,6,00:30:10,773,21,39,1,2
814,0,0,0,0,0,7,00:08:55,774,21,39,1,2
815,0,0,0,-2,0,0,00:29:31,775,21,39,1,2
816,0,0,0,-1,0,5,00:19:20,776,21,39,1,2
817,0,0,0,3,0,5,00:09:50,777,21,39,1,2
818,0,1,1,-1,0,4,00:21:11,778,21,39,1,2
819,0,0,0,3,0,0,00:15:21,779,21,39,1,2
820,0,0,0,-3,0,0,00:08:31,780,21,39,1,2
821,0,0,0,2,0,2,00:03:46,21,21,2,0,39
822,0,0,0,-1,0,3,00:17:46,22,21,2,0,39
823,0,0,0,-2,2,4,00:10:27,23,21,2,0,39
824,0,0,0,-3,0,4,00:19:13,24,21,2,0,39
825,0,0,0,3,0,8,00:15:00,25,21,2,0,39
826,0,0,0,-2,0,2,00:27:16,26,21,2,0,39
827,0,0,0,-1,4,8,00:25:16,27,21,2,0,39
828,0,0,0,-2,0,4,00:21:47,28,21,2,0,39
829,0,0,0,-1,0,5,00:11:45,29,21,2,0,39
830,0,0,0,2,5,2,00:26:26,30,21,2,0,39
831,0,0,0,-3,5,6,00:30:43,31,21,2,0,39
832,0,0,0,-3,0,0,00:20:11,32,21,2,0,39
833,0,0,0,3,0,8,00:06:15,33,21,2,0,39
834,0,0,0,3,4,2,00:30:43,34,21,2,0,39
835,0,0,0,3,5,4,00:29:41,35,21,2,0,39
836,0,0,0,2,0,5,00:23:32,36,21,2,0,39
837,0,0,0,2,0,0,00:08:48,37,21,2,0,39
838,0,0,0,-2,0,2,00:08:20,38,21,2,0,39
839,0,0,0,-3,2,0,00:08:52,39,21,2,0,39
840,0,0,0,3,0,0,00:14:56,40,21,2,0,39
841,0,0,0,1,0,0,00:03:37,321,22,17,1,34
842,0,2,2,0,0,2,00:13:41,322,22,17,1,34
843,0,2,2,-1,2,6,00:17:38,323,22,17,1,34
844,1,0,1,2,10,0,00:24:13,324,22,17,1,34
845,0,1,1,2,0,0,00:21:14,325,22,17,1,34
846,0,0,0,3,0,1,00:04:09,326,22,17,1,34
847,1,1,2,-3,0,6,00:16:47,327,22,17,1,34
848,1,0,1,1,0,1,00:30:22,328,22,17,1,34
849,0,0,0,2,0,1,00:27:32,329,22,17,1,34
850,2,0,2,1,2,3,00:05:07,330,22,17,1,34
851,1,0,1,1,0,8,00:27:37,331,22,17,1,34
852,0,0,0,2,0,8,00:10:12,332,22,17,1,34
853,0,1,1,2,0,3,00:23:27,333,22,17,1,34
854,0,1,1,-2,0,7,00:11:50,334,22,17,1,34
855,0,1,1,2,2,2,00:06:43,335,22,17,1,34
856,0,0,0,3,0,0,00:24:54,336,22,17,1,34
857,0,1,1,-1,0,2,00:20:33,337,22,17,1,34
858,0,0,0,-2,2,1,00:19:23,338,22,17,1,34
859,0,0,0,-3,2,0,00:03:15,339,22,17,1,34
860,0,0,0,2,0,0,00:07:38,340,22,17,1,34
861,0,1,1,-3,0,8,00:16:25,661,22,34,0,17
862,0,0,0,0,2,4,00:15:38,662,22,34,0,17
863,0,0,0,0,2,8,00:11:50,663,22,34,0,17
864,1,1,2,-1,2,4,00:28:54,664,22,34,0,17
865,1,0,1,1,0,2,00:16:07,665,22,34,0,17
866,1,0,1,1,0,6,00:06:26,666,22,34,0,17
867,0,2,2,-2,0,7,00:15:30,667,22,34,0,17
868,0,0,0,3,0,0,00:11:59,668,22,34,0,17
869,0,1,1,3,0,0,00:19:08,669,22,34,0,17
870,2,0,2,-1,0,3,00:09:55,670,22,34,0,17
871,0,0,0,-2,10,3,00:16:46,671,22,34,0,17
872,1,0,1,3,2,5,00:10:13,672,22,34,0,17
873,0,0,0,0,0,4,00:20:40,673,22,34,0,17
874,1,0,1,2,0,6,00:26:08,674,22,34,0,17
875,0,0,0,3,0,6,00:02:09,675,22,34,0,17
876,0,3,3,3,5,4,00:13:17,676,22,34,0,17
877,0,1,1,-2,0,1,00:24:48,677,22,34,0,17
878,0,0,0,3,4,1,00:14:56,678,22,34,0,17
879,0,0,0,-2,2,0,00:09:29,679,22,34,0,17
880,0,0,0,3,2,0,00:18:57,680,22,34,0,17
881,0,1,1,3,0,5,00:15:17,561,23,29,1,28
882,1,0,1,-1,0,8,00:18:47,562,23,29,1,28
883,1,2,3,-1,0,6,00:04:46,563,23,29,1,28
884,1,0,1,2,10,8,00:27:57,564,23,29,1,28
885,0,0,0,-2,0,0,00:18:44,565,23,29,1,28
886,0,1,1,0,2,1,00:13:14,566,23,29,1,28
887,0,0,0,1,0,1,00:16:47,567,23,29,1,28
888,1,1,2,-2,2,1,00:23:12,568,23,29,1,28
889,1,1,2,3,0,6,00:26:17,569,23,29,1,28
890,1,0,1,-3,4,4,00:23:25,570,23,29,1,28
891,0,1,1,1,2,0,00:10:54,571,23,29,1,28
892,1,0,1,-1,0,8,00:30:35,572,23,29,1,28
893,0,0,0,-3,0,0,00:08:58,573,23,29,1,28
894,0,0,0,-1,2,6,00:13:01,574,23,29,1,28
895,0,0,0,-2,0,4,00:03:32,575,23,29,1,28
896,0,1,1,3,0,3,00:30:49,576,23,29,1,28
897,0,0,0,0,4,2,00:10:39,577,23,29,1,28
898,0,0,0,1,0,8,00:02:28,578,23,29,1,28
899,0,0,0,-1,0,0,00:23:22,579,23,29,1,28
900,0,0,0,-2,0,0,00:06:26,580,23,29,1,28
901,0,0,0,-2,0,0,00:26:55,541,23,28,0,29
902,0,0,0,-1,0,4,00:23:52,542,23,28,0,29
903,0,0,0,-1,0,7,00:23:33,543,23,28,0,29
904,2,1,3,-1,0,4,00:19:18,544,23,28,0,29
905,0,0,0,3,0,0,00:04:57,545,23,28,0,29
906,0,0,0,3,2,8,00:20:50,546,23,28,0,29
907,0,0,0,-2,0,4,00:08:59,547,23,28,0,29
908,0,0,0,0,0,3,00:22:46,548,23,28,0,29
909,0,0,0,1,0,7,00:17:40,549,23,28,0,29
910,0,0,0,-1,0,7,00:08:53,550,23,28,0,29
911,0,0,0,2,10,6,00:28:22,551,23,28,0,29
912,0,0,0,-3,0,2,00:15:19,552,23,28,0,29
913,0,0,0,-1,4,4,00:18:41,553,23,28,0,29
